timestamp,ax,ay,az,gx,gy,gz,roll,pitch,yaw
2024-01-15 10:02:44.450000,0.1464,-0.02,1.2126,0.2285,-0.2204,-0.2475,162.8777,-0.035,57.3261
2024-01-15 10:02:44.460000,0.1912,0.069,1.0936,-0.0824,0.7978,-0.1178,162.8769,-0.027,57.3249
2024-01-15 10:02:44.470000,0.1747,-0.1655,1.1272,0.0569,0.1677,0.0139,162.8774,-0.0254,57.3251
2024-01-15 10:02:44.480000,0.1499,-0.087,1.0965,0.127,0.0518,-0.106,162.8787,-0.0248,57.324
2024-01-15 10:02:44.490000,0.0482,-0.1303,1.0504,-0.1684,0.1619,0.0187,162.877,-0.0232,57.3242
2024-01-15 10:02:44.500000,0.04,-0.0767,1.032,0.2149,-0.1311,0.0292,162.8792,-0.0245,57.3245
2024-01-15 10:02:44.510000,-0.0433,-0.0897,0.9765,0.2452,-0.044,0.1947,162.8816,-0.025,57.3265
2024-01-15 10:02:44.520000,-0.2077,-0.1257,0.9296,0.2448,-0.2877,-0.0272,162.8841,-0.0278,57.3262
2024-01-15 10:02:44.530000,-0.1223,-0.1657,0.8641,-0.3183,0.2997,0.0572,162.8809,-0.0249,57.3268
2024-01-15 10:02:44.540000,-0.1693,-0.143,0.8188,0.0021,-0.0596,-0.4734,162.8809,-0.0254,57.322
2024-01-15 10:02:44.550000,-0.2532,-0.1632,0.7996,0.3004,-0.0187,-0.1202,162.8839,-0.0256,57.3208
2024-01-15 10:02:44.560000,-0.242,-0.1508,0.853,0.2409,-0.0812,-0.1635,162.8863,-0.0264,57.3192
2024-01-15 10:02:44.570000,-0.2075,-0.0262,0.8207,-0.0365,-0.0724,-0.198,162.8859,-0.0272,57.3172
2024-01-15 10:02:44.580000,-0.3254,-0.23,0.8608,-0.004,-0.2197,0.106,162.8859,-0.0294,57.3183
2024-01-15 10:02:44.590000,-0.3021,-0.0943,0.9643,-0.1122,-0.0572,-0.1706,162.8848,-0.0299,57.3166
2024-01-15 10:02:44.600000,-0.126,-0.1817,1.0299,0.1882,-0.7792,-0.3033,162.8867,-0.0377,57.3135
2024-01-15 10:02:44.610000,-0.3764,0.0679,1.0557,-0.482,0.3674,0.4084,162.8818,-0.0341,57.3176
2024-01-15 10:02:44.620000,-0.2551,-0.0613,1.1312,-0.279,-0.0815,-0.0832,162.8791,-0.0349,57.3168
2024-01-15 10:02:44.630000,-0.3202,-0.1482,1.1349,-0.1637,-0.1771,0.2197,162.8774,-0.0366,57.319
2024-01-15 10:02:44.640000,-0.2677,-0.0424,1.1652,0.1745,0.3105,-0.1492,162.8792,-0.0335,57.3175
2024-01-15 10:02:44.650000,-0.1991,-0.1171,1.1947,0.4437,0.5407,-0.251,162.8836,-0.0281,57.315
2024-01-15 10:02:44.660000,-0.2334,-0.0276,1.1398,0.1187,-0.3994,-0.4172,162.8848,-0.0321,57.3108
2024-01-15 10:02:44.670000,-0.0758,0.0952,1.1744,-0.3483,0.3853,0.4943,162.8813,-0.0283,57.3157
2024-01-15 10:02:44.680000,0.022,0.1766,1.0961,-0.0585,-0.373,0.2076,162.8807,-0.032,57.3178
2024-01-15 10:02:44.690000,0.019,0.1743,1.0485,-0.2752,0.0366,-0.2196,162.878,-0.0316,57.3156
2024-01-15 10:02:44.700000,0.0726,0.0974,1.0035,-0.0722,0.4405,0.6303,162.8772,-0.0272,57.3219
2024-01-15 10:02:44.710000,-0.0805,0.1667,0.9776,-0.2734,-0.2977,-0.5133,162.8745,-0.0302,57.3168
2024-01-15 10:02:44.720000,0.0488,0.1981,0.806,-0.1068,-0.26,0.0471,162.8734,-0.0328,57.3173
2024-01-15 10:02:44.730000,0.1425,0.3225,0.8037,-0.246,0.3853,-0.394,162.871,-0.029,57.3133
2024-01-15 10:02:44.740000,0.209,0.0998,0.8699,0.6173,-0.8051,-0.3516,162.8772,-0.037,57.3098
2024-01-15 10:02:44.750000,0.3103,0.2708,0.8395,0.1248,0.4281,-0.8609,162.8784,-0.0327,57.3012
2024-01-15 10:02:44.760000,0.2821,0.0609,0.8112,-0.2584,-0.3975,-0.0303,162.8758,-0.0367,57.3009
2024-01-15 10:02:44.770000,0.2901,0.2372,0.8571,-0.0097,0.0993,0.1239,162.8757,-0.0357,57.3021
2024-01-15 10:02:44.780000,0.4454,0.0842,0.9181,0.5307,-0.4051,0.2645,162.881,-0.0398,57.3048
2024-01-15 10:02:44.790000,0.253,0.0669,1.0065,0.2624,-0.0279,0.1473,162.8837,-0.04,57.3063
2024-01-15 10:02:44.800000,0.2267,0.0836,0.9832,-0.046,-0.1926,0.0281,162.8832,-0.042,57.3065
2024-01-15 10:02:44.810000,0.2624,0.0264,1.1083,-0.1654,-0.1457,0.3522,162.8815,-0.0434,57.3101
2024-01-15 10:02:44.820000,0.1673,0.1025,1.1285,0.1014,-0.2658,0.3311,162.8826,-0.0461,57.3134
2024-01-15 10:02:44.830000,0.2323,0.1449,1.1087,-0.1538,0.0862,-0.2209,162.881,-0.0452,57.3112
2024-01-15 10:02:44.840000,0.0695,-0.1451,1.1469,0.3504,-0.1438,0.2225,162.8845,-0.0467,57.3134
2024-01-15 10:02:44.850000,0.1409,-0.0136,1.2284,0.767,0.1774,0.2235,162.8922,-0.0449,57.3156
2024-01-15 10:02:44.860000,0.1452,-0.11,1.2278,0.0602,0.0769,-0.3064,162.8928,-0.0441,57.3126
2024-01-15 10:02:44.870000,0.1977,0.0264,1.1437,0.0352,-0.0196,0.0489,162.8931,-0.0443,57.313
2024-01-15 10:02:44.880000,0.175,0.0459,1.1498,-0.3501,0.1418,-0.411,162.8896,-0.0429,57.3089
2024-01-15 10:02:44.890000,-0.0288,-0.1018,1.0698,0.4713,0.0233,-0.0975,162.8944,-0.0427,57.308
2024-01-15 10:02:44.900000,0.1754,-0.162,0.9973,0.1705,-0.5906,0.1763,162.8961,-0.0486,57.3097
2024-01-15 10:02:44.910000,-0.018,-0.2503,0.952,-0.512,0.1102,0.2446,162.8909,-0.0475,57.3122
2024-01-15 10:02:44.920000,-0.0491,0.0224,0.8384,0.1132,-0.1582,-0.2441,162.8921,-0.049,57.3097
2024-01-15 10:02:44.930000,-0.2345,-0.037,0.8435,0.0022,-0.3008,0.0532,162.8921,-0.052,57.3103
2024-01-15 10:02:44.940000,-0.1889,-0.3064,0.8078,0.0498,-0.3656,0.3104,162.8926,-0.0557,57.3134
2024-01-15 10:02:44.950000,-0.086,-0.0976,0.8601,-0.1148,-0.2572,-0.0594,162.8914,-0.0583,57.3128
2024-01-15 10:02:44.960000,-0.183,-0.2372,0.8388,0.0399,0.1732,-0.0892,162.8918,-0.0565,57.3119
2024-01-15 10:02:44.970000,-0.2097,-0.1835,0.8449,-0.3148,-0.6048,0.3952,162.8887,-0.0626,57.3158
2024-01-15 10:02:44.980000,-0.2165,-0.2337,0.9387,0.0373,0.1709,0.2047,162.8891,-0.0609,57.3179
2024-01-15 10:02:44.990000,-0.3607,-0.2817,0.8839,0.2517,-0.4152,0.083,162.8916,-0.065,57.3187
2024-01-15 10:02:45.000000,-0.2737,-0.11,0.9619,-19.7077,-0.007,23.0436,162.6945,-0.0651,57.5491
2024-01-15 10:02:45.010000,0.2221,0.0631,1.1062,22.6017,0.5509,52.0957,162.9205,-0.0596,58.0701
2024-01-15 10:02:45.020000,0.2708,-0.1425,1.1315,39.6862,0.1057,47.1811,163.3174,-0.0585,58.5419
2024-01-15 10:02:45.030000,0.4709,0.0246,1.0823,28.6527,-0.164,76.4249,163.6039,-0.0602,59.3062
2024-01-15 10:02:45.040000,0.9287,0.06,1.1799,59.3796,-0.5165,192.5907,164.1977,-0.0653,61.2321
2024-01-15 10:02:45.050000,0.9576,0.0573,1.1293,44.6077,0.0793,161.4252,164.6438,-0.0646,62.8463
2024-01-15 10:02:45.060000,1.1574,0.1828,1.1541,67.2296,-0.2448,192.6217,165.3161,-0.067,64.7725
2024-01-15 10:02:45.070000,1.7613,0.1224,1.1639,84.895,-0.221,211.8648,166.165,-0.0692,66.8912
2024-01-15 10:02:45.080000,1.5713,0.2121,1.1044,92.4072,0.6431,249.6303,167.0891,-0.0628,69.3875
2024-01-15 10:02:45.090000,1.6452,-0.0039,1.0529,97.631,-0.03,253.8542,168.0654,-0.0631,71.926
2024-01-15 10:02:45.100000,1.2878,0.1654,0.9671,114.5266,-0.2928,262.4542,169.2107,-0.066,74.5506
2024-01-15 10:02:45.110000,1.7432,0.242,0.9905,125.117,-0.0892,254.4572,170.4619,-0.0669,77.0951
2024-01-15 10:02:45.120000,1.6997,0.0717,0.9141,123.805,-0.2749,257.5151,171.6999,-0.0696,79.6703
2024-01-15 10:02:45.130000,1.279,-0.1364,0.8222,127.9957,-0.0923,304.2592,172.9799,-0.0706,82.7129
2024-01-15 10:02:45.140000,1.1753,0.0467,0.8337,125.723,-0.1703,287.1265,174.2371,-0.0723,85.5841
2024-01-15 10:02:45.150000,1.0472,0.092,0.8076,138.7274,0.0687,325.2054,175.6244,-0.0716,88.8362
2024-01-15 10:02:45.160000,1.0166,0.1931,0.8069,139.4793,-0.1252,363.8412,177.0192,-0.0728,92.4746
2024-01-15 10:02:45.170000,0.7843,0.0975,0.8602,156.9565,0.4335,352.2616,178.5887,-0.0685,95.9972
2024-01-15 10:02:45.180000,0.4842,0.1341,0.9611,149.78,0.3203,388.0273,-179.9135,-0.0653,99.8775
2024-01-15 10:02:45.190000,0.2098,0.0732,0.9097,162.3422,-0.2568,357.693,-178.2901,-0.0679,103.4544
2024-01-15 10:02:45.200000,0.4234,0.0961,1.0225,132.5018,-0.1726,386.9653,-176.965,-0.0696,107.3241
2024-01-15 10:02:45.210000,0.4036,0.0832,1.0898,164.4671,-0.2713,361.6592,-175.3204,-0.0723,110.9407
2024-01-15 10:02:45.220000,0.2925,0.0179,1.1253,141.4341,0.0285,287.998,-173.906,-0.072,113.8207
2024-01-15 10:02:45.230000,0.2056,0.1124,1.1821,154.2302,0.2367,410.8564,-172.3637,-0.0697,117.9292
2024-01-15 10:02:45.240000,0.202,0.1343,1.1684,136.9375,-0.0672,342.4274,-170.9943,-0.0703,121.3535
2024-01-15 10:02:45.250000,0.2157,-0.0915,1.1997,141.6156,0.404,323.5024,-169.5782,-0.0663,124.5885
2024-01-15 10:02:45.260000,0.1208,-0.0057,1.1761,129.4968,0.2096,285.5083,-168.2832,-0.0642,127.4436
2024-01-15 10:02:45.270000,0.2273,-0.1603,1.0943,128.0047,0.2056,324.3572,-167.0032,-0.0621,130.6872
2024-01-15 10:02:45.280000,-0.0768,-0.208,1.0642,117.3176,0.4136,317.9055,-165.83,-0.058,133.8662
2024-01-15 10:02:45.290000,0.0247,-0.0049,1.0978,126.3461,0.0672,255.7468,-164.5665,-0.0573,136.4237
2024-01-15 10:02:45.300000,0.0734,0.0548,0.9816,97.779,0.1324,238.4938,-163.5888,-0.056,138.8086
2024-01-15 10:02:45.310000,-0.0974,-0.1474,0.9314,99.5916,0.1068,244.6828,-162.5928,-0.0549,141.2555
2024-01-15 10:02:45.320000,-0.0875,0.0132,0.9248,83.3379,-0.0255,181.2888,-161.7595,-0.0552,143.0684
2024-01-15 10:02:45.330000,-0.0576,-0.1944,0.8495,56.0898,-0.2084,212.2215,-161.1986,-0.0573,145.1906
2024-01-15 10:02:45.340000,-0.0178,-0.1668,0.8572,65.6419,0.294,168.3547,-160.5421,-0.0543,146.8741
2024-01-15 10:02:45.350000,-0.2735,-0.0166,0.8157,52.4348,-0.1791,125.2176,-160.0178,-0.0561,148.1263
2024-01-15 10:02:45.360000,-0.3061,-0.2212,0.7876,24.7379,-0.039,61.4441,-159.7704,-0.0565,148.7407
2024-01-15 10:02:45.370000,-0.294,-0.0694,0.895,4.8978,0.3431,74.5015,-159.7214,-0.0531,149.4857
2024-01-15 10:02:45.380000,-0.3577,-0.1617,0.8613,19.0208,0.5677,-5.8265,-159.5312,-0.0474,149.4275
2024-01-15 10:02:45.390000,-0.3626,-0.1792,0.9948,0.9093,0.5429,7.3573,-159.5221,-0.042,149.5011
2024-01-15 10:02:45.400000,-0.3276,-0.1471,1.0229,-0.6462,0.2048,-0.0592,-159.5286,-0.0399,149.5005
2024-01-15 10:02:45.410000,-0.1495,-0.262,1.0347,0.0401,0.0753,0.1287,-159.5282,-0.0392,149.5017
2024-01-15 10:02:45.420000,-0.2655,0.0324,1.1296,-0.142,0.2944,0.135,-159.5296,-0.0362,149.5031
2024-01-15 10:02:45.430000,-0.2243,-0.0286,1.1271,0.4592,-0.1825,-0.0978,-159.525,-0.0381,149.5021
2024-01-15 10:02:45.440000,-0.2841,-0.0357,1.1406,-0.0191,0.0097,0.1995,-159.5252,-0.038,149.5041
2024-01-15 10:02:45.450000,-0.1326,-0.0558,1.1885,0.3803,0.5268,-0.1911,-159.5214,-0.0327,149.5022
2024-01-15 10:02:45.460000,-0.0044,0.048,1.2023,-0.0737,0.0485,-0.1141,-159.5221,-0.0322,149.5011
2024-01-15 10:02:45.470000,-0.1928,0.1166,1.1567,-0.1795,0.0221,0.0345,-159.5239,-0.032,149.5014
2024-01-15 10:02:45.480000,0.0519,0.0458,1.0763,0.179,-0.0132,0.2174,-159.5222,-0.0321,149.5036
2024-01-15 10:02:45.490000,-0.0192,0.1649,1.0017,-0.3717,0.4489,-0.102,-159.5259,-0.0276,149.5026
2024-01-15 10:02:45.500000,-0.008,0.1278,0.993,0.338,0.0859,-0.4376,-159.5225,-0.0268,149.4982
2024-01-15 10:02:45.510000,0.0618,0.1136,0.9006,-0.1151,-0.2424,0.3281,-159.5236,-0.0292,149.5015
2024-01-15 10:02:45.520000,0.0995,0.2065,0.8902,-0.4663,-0.1211,-0.2345,-159.5283,-0.0304,149.4991
2024-01-15 10:02:45.530000,0.2536,0.1019,0.853,0.1556,0.0523,0.1849,-159.5267,-0.0299,149.501
2024-01-15 10:02:45.540000,0.1809,0.048,0.8573,-0.0637,-0.3427,-0.2785,-159.5274,-0.0333,149.4982
2024-01-15 10:02:45.550000,0.2133,0.1458,0.8458,-0.3616,-0.0239,-0.6285,-159.531,-0.0336,149.4919
2024-01-15 10:02:45.560000,0.1629,0.151,0.8681,0.122,-0.1651,-0.1229,-159.5298,-0.0352,149.4907
2024-01-15 10:02:45.570000,0.2855,0.125,0.8537,-0.15,-0.4098,0.2443,-159.5313,-0.0393,149.4931
2024-01-15 10:02:45.580000,0.1582,0.229,0.8781,0.2131,0.0887,-0.372,-159.5292,-0.0384,149.4894
2024-01-15 10:02:45.590000,0.254,0.1616,0.9619,-0.041,0.2251,-0.0776,-159.5296,-0.0362,149.4886
2024-01-15 10:02:45.600000,0.4805,0.0971,1.0169,0.1359,0.3378,0.211,-159.5282,-0.0328,149.4907
2024-01-15 10:02:45.610000,0.0479,0.0881,1.0708,-0.0871,-0.0032,0.1293,-159.5291,-0.0328,149.492
2024-01-15 10:02:45.620000,0.2591,0.0749,1.1822,-0.4553,-0.1226,1.0431,-159.5336,-0.034,149.5024
2024-01-15 10:02:45.630000,0.2486,0.0888,1.1722,0.2587,-0.0624,0.2017,-159.531,-0.0347,149.5045
2024-01-15 10:02:45.640000,0.1894,0.0281,1.2185,-0.2239,0.5086,0.0736,-159.5333,-0.0296,149.5052
2024-01-15 10:02:45.650000,0.1669,-0.012,1.1366,-0.6029,-0.2715,-0.1017,-159.5393,-0.0323,149.5042
2024-01-15 10:02:45.660000,0.1617,-0.1298,1.1322,-0.1214,-0.0196,-0.1762,-159.5405,-0.0325,149.5024
2024-01-15 10:02:45.670000,0.1016,-0.1028,1.1147,-0.2061,-0.2154,0.0209,-159.5426,-0.0346,149.5026
2024-01-15 10:02:45.680000,0.1039,-0.0456,1.1064,0.2699,0.2854,0.1814,-159.5399,-0.0318,149.5044
2024-01-15 10:02:45.690000,0.0093,-0.0728,1.0499,-0.1985,-0.1581,-0.4753,-159.5419,-0.0334,149.4997
2024-01-15 10:02:45.700000,0.1712,-0.2246,1.0105,-0.0353,-0.4875,-0.1249,-159.5422,-0.0382,149.4984
2024-01-15 10:02:45.710000,-0.05,-0.1661,1.0105,0.163,-0.1373,-0.3528,-159.5406,-0.0396,149.4949
2024-01-15 10:02:45.720000,-0.0227,-0.2078,0.8906,0.0155,0.0563,-0.3125,-159.5404,-0.0391,149.4918
2024-01-15 10:02:45.730000,-0.1586,-0.0334,0.8737,0.3039,0.2615,0.3763,-159.5374,-0.0364,149.4956
2024-01-15 10:02:45.740000,-0.0646,-0.128,0.8319,0.316,0.3214,0.0866,-159.5342,-0.0332,149.4964
2024-01-15 10:02:45.750000,-0.1114,-0.1156,0.8633,-0.2806,-0.2671,0.3475,-159.537,-0.0359,149.4999
2024-01-15 10:02:45.760000,-0.1631,-0.1536,0.8543,0.1088,-0.1299,0.3052,-159.536,-0.0372,149.503
2024-01-15 10:02:45.770000,-0.3005,-0.1929,0.8524,0.4873,-0.0313,-0.2031,-159.5311,-0.0375,149.5009
2024-01-15 10:02:45.780000,-0.2949,-0.1695,0.9326,-0.2565,-0.0349,-0.0756,-159.5336,-0.0379,149.5002
2024-01-15 10:02:45.790000,-0.1104,-0.0822,0.9688,-0.3451,-0.4822,0.3273,-159.5371,-0.0427,149.5034
2024-01-15 10:02:45.800000,-0.3109,-0.1272,1.0346,0.2058,-0.0399,-0.3244,-159.535,-0.0431,149.5002
2024-01-15 10:02:45.810000,-0.1969,-0.0482,1.0574,-0.2265,-0.2327,0.0423,-159.5373,-0.0454,149.5006
2024-01-15 10:02:45.820000,-0.3161,-0.057,1.1324,0.5962,0.1955,-0.1828,-159.5313,-0.0435,149.4988
2024-01-15 10:02:45.830000,-0.1462,-0.0231,1.1365,-0.1037,0.4943,-0.1955,-159.5324,-0.0385,149.4968
2024-01-15 10:02:45.840000,-0.2625,0.0039,1.1305,-0.2748,0.1713,0.055,-159.5351,-0.0368,149.4974
2024-01-15 10:02:45.850000,-0.2603,-0.0425,1.1617,-0.1593,-0.1241,-0.0126,-159.5367,-0.038,149.4973
2024-01-15 10:02:45.860000,-0.2114,-0.0018,1.1957,0.4295,-0.0408,-0.1894,-159.5324,-0.0384,149.4954
2024-01-15 10:02:45.870000,-0.1661,0.1187,1.167,-0.3835,0.4816,0.077,-159.5363,-0.0336,149.4961
2024-01-15 10:02:45.880000,-0.0537,0.2138,1.0783,-0.1043,-0.4997,0.3642,-159.5373,-0.0386,149.4998
2024-01-15 10:02:45.890000,-0.0428,0.1613,1.1107,-0.0771,0.0603,-0.6058,-159.5381,-0.038,149.4937
2024-01-15 10:02:45.900000,-0.097,-0.1173,0.9603,-0.7683,0.2183,-0.2737,-159.5458,-0.0358,149.491
2024-01-15 10:02:45.910000,0.0276,0.0605,0.951,-0.1447,0.3675,-0.2649,-159.5472,-0.0322,149.4883
2024-01-15 10:02:45.920000,-0.0232,0.1426,0.8777,-0.0572,-0.5791,0.2683,-159.5478,-0.038,149.491
2024-01-15 10:02:45.930000,0.1566,0.0547,0.8622,-0.2604,-0.2587,0.0949,-159.5504,-0.0405,149.492
2024-01-15 10:02:45.940000,0.2054,0.0565,0.7788,0.2171,-0.1352,-0.0496,-159.5482,-0.0419,149.4915
2024-01-15 10:02:45.950000,0.1681,0.1165,0.7533,0.2381,-0.0739,-0.446,-159.5458,-0.0426,149.487
2024-01-15 10:02:45.960000,0.2183,0.1758,0.8045,0.0421,-0.1681,0.5038,-159.5454,-0.0443,149.492
2024-01-15 10:02:45.970000,0.3585,0.1922,0.8815,-0.3482,-0.0981,-0.3072,-159.5489,-0.0453,149.489
2024-01-15 10:02:45.980000,0.2221,0.1044,0.9017,-0.2712,-0.0595,-0.3627,-159.5516,-0.0459,149.4853
2024-01-15 10:02:45.990000,0.1697,0.0861,0.8902,0.3226,-0.0346,-0.8522,-159.5484,-0.0462,149.4768
2024-01-15 10:02:46.000000,0.2962,0.0389,1.0387,0.6961,-0.0621,-0.2411,-159.5414,-0.0469,149.4744
2024-01-15 10:02:46.010000,0.1576,0.1291,1.0645,0.2782,0.1555,-0.1345,-159.5386,-0.0453,149.4731
2024-01-15 10:02:46.020000,0.2236,0.1036,1.1359,0.1397,0.3505,-0.1201,-159.5372,-0.0418,149.4719
2024-01-15 10:02:46.030000,0.1789,0.1193,1.1321,-0.2933,0.4902,0.1669,-159.5402,-0.0369,149.4735
2024-01-15 10:02:46.040000,0.1515,0.0342,1.0995,0.0288,-0.0538,0.0807,-159.5399,-0.0374,149.4743
2024-01-15 10:02:46.050000,0.1633,-0.1045,1.2395,-0.3924,0.3504,0.1356,-159.5438,-0.0339,149.4757
2024-01-15 10:02:46.060000,0.2264,-0.051,1.1643,0.1683,0.0606,-0.3206,-159.5421,-0.0333,149.4725
2024-01-15 10:02:46.070000,0.2102,0.0226,1.1852,-0.1127,-0.3343,0.248,-159.5432,-0.0367,149.475
2024-01-15 10:02:46.080000,0.1602,-0.2066,1.0904,-0.3557,-0.2398,0.0319,-159.5468,-0.0391,149.4753
2024-01-15 10:02:46.090000,0.0752,-0.0946,1.0593,-0.1365,0.2933,-0.0902,-159.5482,-0.0361,149.4744
2024-01-15 10:02:46.100000,-0.0113,-0.083,0.9349,0.1175,0.2454,-0.3608,-159.547,-0.0337,149.4708
2024-01-15 10:02:46.110000,-0.2185,0.0392,0.9113,0.0589,0.3643,0.0671,-159.5464,-0.03,149.4715
2024-01-15 10:02:46.120000,-0.0389,-0.1816,0.9535,0.0146,0.0725,0.2149,-159.5463,-0.0293,149.4736
2024-01-15 10:02:46.130000,-0.2874,-0.1523,0.8893,0.0988,-0.3663,0.2269,-159.5453,-0.033,149.4759
2024-01-15 10:02:46.140000,-0.2931,-0.0131,0.8762,-0.3285,0.5469,-0.1244,-159.5486,-0.0275,149.4746
2024-01-15 10:02:46.150000,-0.183,-0.1971,0.8395,-0.3063,0.0156,0.2155,-159.5516,-0.0273,149.4768
2024-01-15 10:02:46.160000,-0.1754,-0.0622,0.8389,-0.2681,-0.13,-0.6291,-159.5543,-0.0286,149.4705
2024-01-15 10:02:46.170000,-0.2544,-0.1114,0.8926,-0.4025,-0.3514,-0.0687,-159.5583,-0.0322,149.4698
2024-01-15 10:02:46.180000,-0.1119,-0.1515,0.9308,-0.0041,-0.2424,0.4011,-159.5584,-0.0346,149.4738
2024-01-15 10:02:46.190000,-0.2083,-0.0855,0.9565,-0.4481,0.1896,0.0466,-159.5628,-0.0327,149.4743
2024-01-15 10:02:46.200000,-0.2698,-0.1182,1.0038,0.0661,-0.0317,-0.2782,-159.5622,-0.033,149.4715
2024-01-15 10:02:46.210000,-0.1373,0.0921,1.0939,-0.4756,-0.5662,-0.5537,-159.5669,-0.0387,149.466
2024-01-15 10:02:46.220000,-0.1153,-0.2337,1.0644,0.2167,-0.1997,-0.2109,-159.5648,-0.0407,149.4639
2024-01-15 10:02:46.230000,-0.1858,-0.0693,1.1336,0.0748,-0.271,-0.0988,-159.564,-0.0434,149.4629
2024-01-15 10:02:46.240000,-0.2696,-0.0441,1.1154,-0.4571,-0.21,0.1401,-159.5686,-0.0455,149.4643
2024-01-15 10:02:46.250000,-0.2273,-0.0111,1.1419,0.1366,0.0422,0.1402,-159.5672,-0.0451,149.4657
2024-01-15 10:02:46.260000,-0.2702,0.1095,1.1796,-0.0361,-0.5189,0.1802,-159.5676,-0.0502,149.4675
2024-01-15 10:02:46.270000,-0.1252,0.0102,1.1766,0.3383,0.019,0.0732,-159.5642,-0.0501,149.4682
2024-01-15 10:02:46.280000,-0.1701,0.1071,1.1788,-0.0409,0.716,0.1595,-159.5646,-0.0429,149.4698
2024-01-15 10:02:46.290000,-0.0747,0.1064,1.0511,-0.5037,-0.2266,0.3254,-159.5697,-0.0452,149.4731
2024-01-15 10:02:46.300000,0.0115,0.1729,0.9839,-0.1348,0.3874,0.1576,-159.571,-0.0413,149.4746
2024-01-15 10:02:46.310000,-0.1289,0.1101,0.9414,-0.06,-0.1637,0.0803,-159.5716,-0.0429,149.4754
2024-01-15 10:02:46.320000,-0.0328,0.1592,0.9039,-0.1612,-0.3951,0.0027,-159.5732,-0.0469,149.4755
2024-01-15 10:02:46.330000,0.0645,0.1327,0.9265,0.1557,-0.7282,0.0758,-159.5717,-0.0542,149.4762
2024-01-15 10:02:46.340000,0.1351,0.0692,0.8291,0.3053,0.3197,-0.0079,-159.5686,-0.051,149.4761
2024-01-15 10:02:46.350000,0.1305,0.2779,0.7762,0.1418,0.0893,-0.0921,-159.5672,-0.0501,149.4752
2024-01-15 10:02:46.360000,0.175,0.0872,0.8443,-0.3082,-0.7918,0.8703,-159.5703,-0.058,149.4839
2024-01-15 10:02:46.370000,0.1618,0.1045,0.8578,0.1044,0.0059,-0.2052,-159.5692,-0.0579,149.4819
2024-01-15 10:02:46.380000,0.1188,0.0653,0.8927,-0.0245,-0.4684,-0.0619,-159.5695,-0.0626,149.4812
2024-01-15 10:02:46.390000,0.2025,0.1538,0.9337,-0.2372,0.6607,-0.2703,-159.5718,-0.056,149.4785
2024-01-15 10:02:46.400000,0.2328,0.0681,1.0828,0.4307,-0.0084,0.6546,-159.5675,-0.0561,149.4851
2024-01-15 10:02:46.410000,0.2234,0.2097,1.0354,0.0239,-0.1221,0.1248,-159.5673,-0.0573,149.4863
2024-01-15 10:02:46.420000,0.2494,0.1112,1.0444,-0.2418,-0.126,0.3786,-159.5697,-0.0586,149.4901
2024-01-15 10:02:46.430000,0.2604,0.0246,1.1216,-0.0395,0.1044,0.6317,-159.5701,-0.0575,149.4964
2024-01-15 10:02:46.440000,0.2622,-0.0489,1.1516,0.0646,-0.1215,0.1505,-159.5695,-0.0587,149.4979
2024-01-15 10:02:46.450000,0.1326,-0.0085,1.1294,0.5008,-0.3377,0.2359,-159.5645,-0.0621,149.5003
2024-01-15 10:02:46.460000,0.0284,0.0185,1.1636,0.155,0.1535,0.4345,-159.5629,-0.0606,149.5046
2024-01-15 10:02:46.470000,0.2235,-0.0496,1.2102,-0.1957,-0.2789,-0.0843,-159.5649,-0.0634,149.5038
2024-01-15 10:02:46.480000,0.1169,-0.079,1.055,0.1984,0.27,-0.1015,-159.5629,-0.0607,149.5028
2024-01-15 10:02:46.490000,-0.028,-0.1695,1.0002,0.0436,0.378,0.0818,-159.5624,-0.0569,149.5036
2024-01-15 10:02:46.500000,0.0316,0.0737,1.0298,-0.4678,-0.1115,-0.082,-159.5671,-0.058,149.5028
2024-01-15 10:02:46.510000,0.0556,-0.1372,0.9363,-0.403,-0.5118,-0.1815,-159.5712,-0.0631,149.501
2024-01-15 10:02:46.520000,0.07,-0.2434,0.8789,-0.2382,-0.0941,-0.06,-159.5735,-0.0641,149.5004
2024-01-15 10:02:46.530000,-0.085,-0.2285,0.8976,-0.2981,-0.014,0.1215,-159.5765,-0.0642,149.5016
2024-01-15 10:02:46.540000,-0.0545,-0.1756,0.8066,-0.3279,-0.4289,0.0715,-159.5798,-0.0685,149.5023
2024-01-15 10:02:46.550000,-0.2668,0.0056,0.7574,0.1353,-0.6229,-0.2367,-159.5784,-0.0747,149.4999
2024-01-15 10:02:46.560000,-0.1995,-0.1618,0.8608,0.2829,-0.6118,-0.1279,-159.5756,-0.0808,149.4987
2024-01-15 10:02:46.570000,-0.2451,-0.1728,0.8519,-0.3889,0.3451,-0.1051,-159.5795,-0.0774,149.4976
2024-01-15 10:02:46.580000,-0.2073,-0.0663,0.8896,-0.0436,0.2394,-0.3826,-159.5799,-0.075,149.4938
2024-01-15 10:02:46.590000,-0.1164,-0.0482,0.8664,0.3596,-0.4068,0.0338,-159.5763,-0.0791,149.4941
2024-01-15 10:02:46.600000,-0.2298,-0.0536,0.96,0.2633,0.3129,-0.2565,-159.5737,-0.0759,149.4916
2024-01-15 10:02:46.610000,-0.3232,-0.0725,1.0477,-0.0957,0.0559,0.4896,-159.5747,-0.0754,149.4964
